,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,frNumber,numberOfCommentsReceived,openForComment,postedDate,rin,title,startDate,daysSince,Days
50,CMS,False,0,,,"I know most of the Senators in Texas do not support socialism but there are many illegals as well as immigrants that do not appreciate our American history and take freedom from granted. Socialism is evil and takes away all freedoms one at a time. We have lost a lot of those freedoms our forefathers fought to prevent loss due to ignorance and laziness of the American population. This is a disgrace to our forefathers. Their influence fills our childrens classrooms, TV and music and our work ethics. Please study well the laws you present to congress and their influence on the working Americans. thank you",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2280,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
51,CMS,False,1,,,See attached comments on CMS-5528-ANPRM from Families USA. Please contact EAlbritton@familiesusa.org with any questions.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1263,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,DC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
52,CMS,False,0,,,Please stop big government bureaucrats from imposing socialist price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0644,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,WV,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
53,CMS,False,0,,,Please remove socialist style price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1936,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TN,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
54,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0358,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
55,CMS,False,0,,,I don't see the need for price controls on anything medical. Get out of the way and let the free market work.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2550,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
56,CMS,False,0,,,"Price controls will take the incentive out of producing innovative new drugs and medicines.

This is not new.  Price controls have been tried before.  Any economist will tell you they don't work.  They hurt more than help!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1863,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,VA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
57,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0370,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
58,CMS,False,0,,,Price controls cause shortages &amp; stifle innovation &amp; research. GET OUT of MY healthcare!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0954,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,NV,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
59,CMS,False,0,,,Please Stop big Government Bureaucrats from imposing Socialist Price Controls...thank you,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0083,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,MO,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
60,CMS,False,0,,,Please No socialist anything in the  USA !,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2407,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,OH,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
61,CMS,False,0,,,"Repeal Obama care!!  No price controls! End cronyism!  Let the market work.  It always has, it always will!!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1865,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,OR,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
62,CMS,False,0,,,Please write your comment here.stop imposing price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0738,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MN,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
63,CMS,False,0,,,"It's never worked in any country and it want work here! We don't need the government telling us what to do , how to live our lives , and make us dependent on them!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0820,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,LA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
64,CMS,False,0,,,DO NOT attempt to impose socialist price controls on the American people!  We do not want a single payer health care system like the people in Europe have. LEAVE OUR HEALTH CARE ALONE you bunch of socialist beaurocrats!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2398,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,OK,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
65,CMS,False,0,,,Please be careful of this dangerous step towards socialism.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1944,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
66,CMS,False,0,,,Stop imposing socialist price controls! Maintain free trade and encourage competition.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0933,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,CO,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
67,CMS,False,0,,,It appears that a large part of our elected officials have no integrity or morals.  I don't know how we got here but the root cause is big government.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2133,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,WY,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
68,CMS,False,0,,,"stop big government bureaucrats from imposing socialist price controls,",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0324,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
69,CMS,False,0,,,"GENTLEMEN:
 This is AMERICA, not some socialist country.  Please incourage the "" FREE MARKET "" to insure the United States Health system continues to preform at its BEST!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0989,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MN,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
70,CMS,False,0,,,stop imposing Socialism and Socialist Price Contols on me,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2574,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
71,CMS,False,0,,,Stop imposing Socialist price controls. I don't want America to look like Europe!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2306,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
72,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0475,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
