,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,numberOfCommentsReceived,openForComment,postedDate,rin,title
57,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0370,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,KY
58,CMS,False,0,,,Price controls cause shortages &amp; stifle innovation &amp; research. GET OUT of MY healthcare!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0954,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,NV
59,CMS,False,0,,,Please Stop big Government Bureaucrats from imposing Socialist Price Controls...thank you,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0083,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,MO
60,CMS,False,0,,,Please No socialist anything in the  USA !,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2407,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,OH
61,CMS,False,0,,,"Repeal Obama care!!  No price controls! End cronyism!  Let the market work.  It always has, it always will!!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1865,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,OR
62,CMS,False,0,,,Please write your comment here.stop imposing price controls.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0738,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MN
63,CMS,False,0,,,"It's never worked in any country and it want work here! We don't need the government telling us what to do , how to live our lives , and make us dependent on them!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0820,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,LA
64,CMS,False,0,,,DO NOT attempt to impose socialist price controls on the American people!  We do not want a single payer health care system like the people in Europe have. LEAVE OUR HEALTH CARE ALONE you bunch of socialist beaurocrats!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2398,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,OK
65,CMS,False,0,,,Please be careful of this dangerous step towards socialism.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1944,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
66,CMS,False,0,,,Stop imposing socialist price controls! Maintain free trade and encourage competition.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0933,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,CO
67,CMS,False,0,,,It appears that a large part of our elected officials have no integrity or morals.  I don't know how we got here but the root cause is big government.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2133,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,WY
68,CMS,False,0,,,"stop big government bureaucrats from imposing socialist price controls,",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0324,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,TX
69,CMS,False,0,,,"GENTLEMEN:
 This is AMERICA, not some socialist country.  Please incourage the "" FREE MARKET "" to insure the United States Health system continues to preform at its BEST!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0989,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,MN
70,CMS,False,0,,,stop imposing Socialism and Socialist Price Contols on me,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2574,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,FL
71,CMS,False,0,,,Stop imposing Socialist price controls. I don't want America to look like Europe!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2306,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,FL
72,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0475,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,FL
73,CMS,False,0,,,It's time to put an end to big government  bureaucrats imposing   socialist price controls.  Our government is supposed to be for the people and by the people--not about big government officials filling their pockets and the people getting nothing.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1749,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,VA
74,CMS,False,0,,,PleaDo not let this country become socialist.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2259,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,RI
75,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0491,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,LA
